1067.9743	1115.9617	674.0524	1593.7500
3.0000	3.0000	93.0605	0.0000
3.0000	6.0000	47.9528	0.0000
3.0000	9.0000	34.4611	0.0000
3.0000	12.0000	29.2461	0.0000
3.0000	15.0000	26.6159	0.0000
3.0000	18.0000	25.4025	0.0000
3.0000	21.0000	25.9137	0.0000
3.0000	24.0000	29.1027	0.0000
3.0000	27.0000	27.6313	0.0000
3.0000	30.0000	28.9879	0.0000
