13.6953	55.0390	688.9139	1699.2188
1.0000	3.0000	2.3303	0.0000
2.0000	6.0000	4.6446	0.0000
5.0000	9.0000	9.7938	0.0000
3.0000	12.0000	8.0390	0.0000
8.0000	15.0000	15.7781	0.0000
7.0000	18.0000	15.7523	0.0000
9.0000	21.0000	20.6434	0.0000
8.0000	24.0000	19.8031	0.0000
12.0000	27.0000	25.5549	0.0000
11.0000	30.0000	26.8668	0.0000
